标题,歌曲id,所属歌单
独活,28242962,7058730273
难以取替,95572,7058730273
请你别要说下去,28285457,7058730273
目前,95610,7058730273
凭甚么爱你,95545,7058730273
仍未心死,27808614,7058630481
相逢何必曾相识,29897983,7058630481
不如告白,29816403,7058630481
岁月如歌,27646992,7058630481
下个他,27808610,7058630481
夜长话多,27808620,7058630481
大个之后,432509883,7058630481
K歌之王,865040705,7058630481
和华丽有约 (国语版),31421778,7058630481
恋无可恋,85786,7058607798
找到你是我最伟大的成功,32450639,7058607798
告别我的恋人们,85756,7058607798
时代,85961,7058607798
爆了,85901,7058607798
致少年时代,28814293,7058607798
有心人,461519787,7058607798
初初,26403110,7058607798
Dear Leslie,465921595,7058607798
炎,1482908655,6857516504
Untitled world,1455699833,6857516504
ないない,1836826327,6857516504
KOE,1401080967,6857516504
雲雀,1401080963,6857516504
Avid,1835951859,6857516504
unknown,1479312520,6857516504
MEMORIA,560108,6857516504
离忧,1421339963,8410162202
爱说出来,1416321727,8410162202
37.7,1399861306,8410162202
如光,1384830303,8410162202
由于时间与地域的关系,1382534033,8410162202
雨吻泪,1392942391,8410162202
你也没有错,1376166020,8410162202
所爱,1341050704,8410162202
你在谁的回忆里头,1382170172,8410162202
寒暇,1401744945,8410162202
离去,1410055337,8421568201
做你的猫,1408797008,8421568201
爱的招待,1387591396,8421568201
萨拉的舞会,1386224359,8421568201
Mine,1368167652,8421568201
要命,1347445635,8421568201
再见夏天（Unplugged）,1378697398,8421568201
翻山越岭找到你,1382778395,8421568201
LoveStruck,1382808527,8421568201
날 바라바라봐,515647533,12999175817
DOMINO,1964280149,12999175817
U,1968827662,12999175817
One and Only,2063010456,12999175817
HEAVEN,26128877,13015254350
말해,25645539,13015254350
둘이서,5341446,13015254350
My Destiny,28152930,13015254350
총 맞은 것처럼,22846518,13015254350
죽을 만큼 아파서,5400327,13015254350
在爱和你之间,1403536501,13344463224
窗外暴雨再狂澜 淋不湿屋内的你 (slowed),1994057212,12732629310
ⁱ ʰᵃᵗᵉ ᵐʸˢᵉˡᶠ,1454479718,12732629310
我不该向你说那么多毫无意义的话……,1497779613,12732629310
after 17（一步一步走过昨天我的孩子气）,2642533707,12790240553
幸好思念无声,1977110037,12790240553
们都说忘记就不会痛,2600332834,12790240553
Whiplash (Live),2640006319,12981611698
UP (KARINA Solo),2634914136,12981611698
Drama,2098451525,12981611698
All Night,2046817470,12981611698
Crazy Over You,1484052739,12981611698
Change,5348862,12981611698
KNOCK (Band LIVE),2042927445,12981611698
I DO,2063542252,12981611698
舶,1948991237,12957560449
Say,2672712174,13304178991
GIMME GIMME,2658382840,13304178991
One Of Your Girls,2090541594,13304178991
Super Graphic Ultra Modern Girl,2084277910,13304178991
L’AMOUR DE MA VIE (OVER NOW EXTENDED EDIT),2158576280,13304178991
NO TEARS FOR NEW YEAR'S,2658382845,13304178991
I Can Do It With a Broken Heart,2147407998,13304178991
セブンティーン,2032633661,12743961521
祝福,1983292457,12743961521
UNDEAD,2600874339,12743961521
ハルジオン,1444071945,12743961521
ミスター,1917210512,12743961521
好きだ,1949547498,12743961521
もう少しだけ,1840862630,12743961521
たぶん,1459343252,12743961521
New me,2644541479,12743961521
モノトーン,2626239804,12743961521
Ditto（Newjeans）,2070763868,12819081091
舞い落ちる花びら（Fallin' Flower）,1436264336,12819081091
圆 (Time After Time),2009587802,12819081091
Thirsty,2045929603,12819081091
Baby I'm Sorry (Japanese ver),1999750254,13087275929
와일드(Wild),26348174,13087275929
Falling U,27506041,13087275929
TRUE,2142598645,13087275929
All Right,26540730,13097643584
베베 (BABE),502238344,13097643584
잘 알지도 못하면서,26540731,13097643584
DAY BY DAY (Japanese Ver.),26089233,13097643584
Just Now,28535356,13097643584
Roly Poly,1337268383,13097643584
넘버나인 (No.9),27808770,13097643584
낮과 밤,29095660,13097643584
마리오네트,28253156,13097643584
眼泪已汇成了海,2131581343,12966140767
缘为冰,2131412712,12966140767
红,2618573085,12966140767
说过要一起看的海,2082103201,12966140767
带我走,2088184357,12966140767
薄荷,1846250974,9162681244
Orange Days,2026787143,9162681244
我要你走的，又要你回来,1906301400,9162681244
浪漫骑士,1904857957,9162681244
云烟雾霭,2050008823,9162681244
Plazma,2666246480,13305453064
Azalea,2643092558,13305453064
RED OUT,2614442934,13305453064
KICK BACK,1997235505,13305453064
マルゲリータ ＋ アイナ・ジ・エンド,2614442935,13305453064
POP SONG,2614446834,13305453064
死神,1851022762,13305453064
毎日 - Every Day,2155782753,13305453064
LADY,2614446838,13305453064
ไม่ได้ก็ไม่เอา (Whatever),1981613252,12307684289
แค่เรา (Thủy Triều),2605556959,12307684289
พูดจริง,1478264137,12307684289
ชอบเธออะ,1968032170,12307684289
Oopsy Daisy,2666355404,12307684289
"รักแท้ (เพลงจากละคร ""คุณชาย"")",1984972706,12307684289
โต๊ะริม (Melt),1957484204,12307684289
รักเท่าไหร่ก็ไม่เอา,412785876,12307684289
前所未见,213673,9675422546
小城大事,110695,9675422546
连锁反应,262770,9675422546
讲不出再见,32699987,9675422546
难得有情人,235690,9675422546
灰色轨迹 (live),2653380970,12335936220
分手总要在雨天 (live),2662170803,12335936220
遥远的她 (Live),1940770243,12335936220
3AM (live),2672424505,12335936220
美好的事可不可以发生在我身上 (Live版),2040835953,12335936220
K歌之王 (live),2670676500,12335936220
死一样的痛过（XIKINIE BOOTLEG）,1807891673,13085964266
행복하길 바래,26116050,13085964266
再见（안녕）《来自星星的你》 OST,1959980438,13085964266
다시 너를,406907311,13085964266
Suddenly,5397588,13085964266
彼女は旅に出る,509106775,13271100158
カタオモイ,431259256,13271100158
Ref:rain,536623501,13271100158
花火,4920727,13271100158
earth meal,1958493948,13271100158
紅蓮華,1375305989,13271100158
灰かぶり,2061225325,13271100158
"For ten minutes, for a hundred yen feat. さとうもか, くじら",1842206962,13271100158
ソラゴト,2042045555,13271100158
Resonator,534064135,13271100158
重生之我在异乡为异客（女生独唱版）,2147466889,12349783927
仲夏 晚风和你,2163543515,12349783927
远方,41640310,12349783927
风,2679332990,12349783927
Uning Ismi Muhabbet,2674499109,13208443500
Kara Qay2黑茶,2663927306,13208443500
Ahrke bat,2674626027,13208443500
Gaplirim Bar,2653606236,13208443500
Razibol （2025）,2665704794,13208443500
Yalguz/孤独,1431403839,13208443500
Usul Parwanisi《舞蛾》,2653764129,13208443500
Ayrilip,2635669576,13208443500
Koydurdung(着迷）,2657500830,13208443500
Waz Kiqiptu（放弃了）,2608132324,13208443500
飘飘,1974345011,9536759871
梦伴,26584453,9536759871
躺约,2102796307,9536759871
唇印,306825,9536759871
花海,2039494648,9536759871
蒸馏,287281,9536759871
潛水,1963623986,9536759871
17岁 (Live),29723041,9683025751
只愿一生爱一人,190803,9683025751
合久必婚 (合唱),217501,9683025751
男左女右,234253,9683025751
운전만해 (We Ride),1471027110,13306024945
오늘 너의 두 손을 잡고,1442827895,13306024945
You Got,1338146091,13306024945
밤의 비행 (The Interpretation of Dreams),1379687037,13306024945
회전목마 (Merry-Go-Round),1455759235,13306024945
Summer City,1865840232,13306024945
어디야?,494865726,13306024945
도시의밤,1427978749,13306024945
숙녀 (淑女),571059729,13306024945
Qiqaklaydu Jan,2680691482,13307785338
Nima Kelay（何必呢）,2679268898,13307785338
PERWANE,2672496720,13307785338
Talliginim San,2674928419,13307785338
Humarman（迷恋于你）,2664232917,13307785338
Leyla,2665606371,13307785338
Sog'inib kelma,2672227356,13307785338
只是回忆加了分,2031796212,13132330934
读不懂的结 让时间来解,2614414660,13132330934
不说（抖音热搜版）,2604741738,13132330934
【BGM】易遇 妄念,2152258597,9213641239
昨日今朝,2665962210,9213641239
"Eternal Life, Eternal Sin",2653382791,9213641239
我希望__________,1969841968,12691357266
如果时光可以倒流 （Live）,2039295463,12691357266
养只猫,2673706831,12691357266
说了再见,2098186082,12691357266
坏女孩Pt.2,2664831962,12691357266
Jamila,2675421752,13307814191
Aylinay,2674425002,13307814191
KaL(留下）,2674439001,13013296158
buyun agsam turmuxka agdim （我向生活低头了）,2665258110,13013296158
sini soygaqka （因为我爱你）,2667840341,13013296158
Kis Kis Qik Qik（么么哒）,2604369959,13013296158
bilmigan bolsam(我不知道话）,2661234995,13013296158
San kimu,2670684322,13013296158
Axiklar,2637547459,13013296158
suyalmidim（爱不了你）,2660272462,13013296158
EZDAP SINE,2660180966,13013296158
bazan birigla （有些人）,2660224415,13013296158
乖乖报到,2015352861,9403675812
记忆棉,1888154699,9403675812
稳定单身中,2655818410,9403675812
粉红泡泡防护罩,2641101897,9403675812
聽海浪。在未來相見 (feat. Midnight 海倫) (Acoustic Version),1911425970,9403675812
偶像已死,2625428991,9403675812
广州有雨,2084103362,9403675812
世一 (不可一世) (feat. Kiri T),2021697106,9403675812
心之科学,573168769,9403675812
You're Always Everything to Me,29561413,12895176900
嚣,465920636,12895176900
一休,25918369,12895176900
半杯入魂,574928721,12895176900
无可厚非,25718010,12895176900
爱不疚,26173016,12895176900
同天空,1932498328,12895176900
自生自灭,1994516110,12895176900
如同自己,453185982,12895176900
如梦初醒,282231,12895176900
拿捏,2163549618,10165478700
你家下大雪吗,2658149666,10165478700
山野清风,2638957002,10165478700
可能从此以后（DJ光波版）,2160742707,10165478700
许愿星与丘比特,2629904163,10165478700
爱的就是你,2653051455,10165478700
45度人生,2644537864,10165478700
河南霸气宣言,2668362856,10165478700
e了么,2661368782,10165478700
TOOOOO BUSY,2605246685,12817757967
飞飞大冒险,2648203503,12817757967
万物盛开法则,2074386641,12817757967
猜,2641841293,12817757967
一滴眼泪的时间,2159676317,12619856764
稳稳的幸福,2632159121,12619856764
陪雨看星星,1942229709,12619856764
走不出来（1.2x）,2073089905,12619856764
Highlight,2654671511,12619856764
其实（Cover 薛之谦）,468775637,12619856764
无感,1354504985,9285642075
love9,525086802,9285642075
love9 2.0,2163602178,9285642075
灰烬,1941258524,9285642075
Saga Axikman,2654475630,13011719266
huxal oynap kulup yursam（玩的开心）,2122551409,13011719266
醉赤壁,108478,13146864539
这一生关于你的风景,1383927243,13146864539
Good Night,2043953813,10167341242
너에 대하여（About You）,2044786657,10167341242
Say My Name,2671392031,10167341242
See The Light,2661120392,10167341242
꿈 (feat. 그래쓰),1458040115,10167341242
Nothing to Lose,1293904989,10167341242
Falling Down,1355122140,10167341242
바람꽃,446874732,10167341242
처음 그 자리에,22840623,10167341242
Beautiful,447280389,13015310772
Stay With Me,444267925,13015310772
Love Story 【蓝色大海的传说 OST part.1】原唱：Lyn,447057932,13015310772
다시 너를 (再次见到你),1978384809,13015310772
Everytime（太阳的后裔）（翻自 Chen）,1409554907,13015310772
Insomnia (불면증),5301152,13015310772
咆哮 (Growl),555973319,13015310772
新破裂,2669332074,12492170813
老李小李,2116438655,12492170813
我用什么把你留住（Live in 南京 20240104）,2613680873,12492170813
你能感受到我的心吗,1398283848,10061072267
Hold on,2064842045,10061072267
只你x1.2,2643292717,10061072267
卡拉永远OK,152448,13187451458
爱与日俱增,2632204910,13187451458
夢をあきらめないで,636946,5483718802
Sunrise to Sunset,22719725,5483718802
空を見上げて,22722696,5483718802
crazy for you,28884496,5483718802
SHYNESS BOY,22817987,5483718802
今のままでいて (I DON'T THINK I CAN WAIT),22685936,5483718802
真夜中のドア~stay with me,477458834,5483718802
ジャグラー,630252,5483718802
ひみつの扉,584334,5483718802
Honey Flavor,477839325,993524571
ざくろ,29572778,993524571
Plastic Love,1333341557,993524571
Gun,33761143,993524571
CHA CHA CHA,26110444,993524571
Aliens,22651759,993524571
Baby ~夜が明けるまで~,836495,993524571
Sentimental Bus,22802363,993524571
HELLO BEAUTIFUL DAY,22753249,993524571
怕死,66297,615218978
想听,65806,615218978
还是我 还是你,256199,615218978
为何他会离开你,256202,615218978
不敢奢想改变你,256206,615218978
烈女,316691,615218978
小城大事,316756,615218978
Buddy,1847676288,6964362443
end...,2160485058,6964362443
探し物,714434,6964362443
刺激による彼ら,1970535364,6964362443
High Five,2158524450,6964362443
初恋,2164086049,6964362443
憂い桜,2025204598,6964362443
いってらっしゃい,2093241816,6964362443
消えない温度,2617286665,6964362443
Under,2080185857,6964362443
シェードの埃は延長,2668102389,7703720227
アポリア,2634153295,7703720227
太陽,2649156123,7703720227
虚仮にしてくれ,2639244958,7703720227
TAIDADA,2633304572,7703720227
雫,2630211850,7703720227
憂、燦々,2621540291,7703720227
海馬成長痛,2622088764,7703720227
居眠り遠征隊,1399789326,7703720227
大哥,5256469,893126993
人非草木,25639351,893126993
胭脂扣,28838551,893126993
她整晚在写信,1447348773,893126993
追,26620821,914087134
等,27874927,914087134
水,196094,914087134
无赖,191171,914087134
命硬,65198,914087134
朋友,152428,914087134
心照,192702,914087134
家教,198033,914087134
从前,116760,914087134
우리 둘,32257059,154191310
두근두근,32257062,154191310
소녀,36924605,154191310
청춘,36102113,154191310
혜화동 (혹은 쌍문동),37239171,154191310
너를 보낸다,30870273,154191310
말할 수 없는 비밀,30569189,154191310
환청,30064292,154191310
너를 사랑해,29375136,154191310
괜찮아 사랑이야,28977541,154191310
하루하루(Acoustic Ver.),22673478,87936922
Stay (Acoustic Ver.),36871057,87936922
Pandora (Acoustic),399354281,87936922
Stop and Stare (acoustic ver.)(OneRepublic cover),399366266,87936922
Between me and you (Acoustic Ver.),401250125,87936922
Man In Love(Acoustic Ver.),36841117,87936922
러브레터 (Acoustic Ver.),401250128,87936922
Moonlight (Acoustic Ver.),401250129,87936922
Bad (Acoustic Ver.),36871049,87936922
Man in love+맡겨+Amazing+Be mine（Acoustic Ver）,401249138,87936922
舞台に立って,2609672124,7519341475
幸福之歌 (live),2660148181,9109911095
给自己的情书 (live),2670675596,9109911095
岁月 (live),2106791516,9109911095
겨울아이,5398668,108482001
왜 이럴까,33419632,108482001
한걸음,31209064,108482001
Do The Catwalk,27731442,108482001
ALL MY LOVE IS FOR YOU,25655009,108482001
Indestructible,29535448,108482001
DIVINE,29428321,108482001
I Feel You,33599471,108482001
Sorry,22813708,108482001
Girlfriend,22813709,108482001
浪漫不一定非要在海边,2634866352,8167429499
突然地,2634866359,8167429499
思念难捱如晚风侵袭,2156872127,8167429499
那个小孩,2606018072,8167429499
回旋的夏天,2630935148,8167429499
